"Intercept","wshd_area_km2","accm_water_exchng_kg_d","mean_ann_pcpt_mm","wshd_max_elevation_m","mean_ann_flow_m3s","basin"
-13.6567905770442,1.55715133449053,1.1392416797976,0.369592612878292,-0.210421517052847,-0.538971550338819,-0.188110466926335
-10.150405364712,1.33919139830043,1.07386086491021,-0.0687104427985138,0.0163016640875875,-0.365706881229888,-0.430880696025943
-11.6200310168096,1.36206900802683,1.09569804896946,0.119444260178541,-0.031893747250929,-0.392828629444114,-0.419079169865568
-10.6241671816782,1.41076614409053,1.1149620608662,-0.0867606303006057,-0.0335549498669609,-0.444460231286066,-0.673102305478962
-9.62576276160019,1.33925997162397,1.08059976364065,-0.209293472815897,0.0727580021234222,-0.392773705919224,-0.733334886716009
-11.8851179449093,1.46500361834051,1.13267342672332,0.167282951596971,-0.18649435282042,-0.457403132652649,-0.517226770452717
-10.4576159049543,1.34976266283729,1.10721789519025,-0.0799762243254944,-0.010809689452723,-0.385401744444902,-0.506613982275911
-12.1970640008948,1.44886577768789,1.11245538001122,0.164092520421013,-0.0879274641675296,-0.465534063925404,-0.381504483497188
-14.1916387775154,1.67695540268188,1.14703100225704,0.25732464817667,-0.13697137181095,-0.667715578597456,-0.235458911375008
-11.1457690945455,1.4026274648344,1.08300799465404,-0.0214919668368959,0.033095229161003,-0.443615410063108,-0.621439728380397
-12.4727786695394,1.4406978640853,1.09034341044325,0.252784489680797,-0.073223758438121,-0.430151339175556,-0.294721672426998
-10.8071175389419,1.36680068657553,1.08932200086305,-0.0199222718427215,0.01244983081295,-0.399108982243707,-0.51962772766931
-9.76862099364106,1.32842576957397,1.11272824717666,-0.193295390598977,-0.029571061110967,-0.370864617885696,-0.166301249329248
-9.40867263759701,1.30978214204523,1.05273860274096,-0.0415576049121961,-0.0462253588850821,-0.317946089799391,-0.47488431513741
-11.3880496917645,1.36564452392578,1.07962922565888,0.0574778826541652,0.0383713978676989,-0.402687610987718,-0.617697521081369
-11.8428555297842,1.35680227719029,1.11503622449234,0.155257581137955,-0.0904291703442518,-0.375823355882088,-0.217039236596986
-12.927418817591,1.62568698926888,1.12932298818464,0.139157235138491,-0.0765304811766626,-0.626028867880078,-0.682685045818005
-10.7707000153616,1.37977442569965,1.08634491520066,-0.00130010004100214,-0.0118140533234826,-0.406301433789406,-0.553519482963275
-10.2906618032541,1.24985010066103,1.08767034169461,-0.0447622876765733,-0.018132484509201,-0.291721136675783,-0.388626112430491
-11.835508076136,1.38540763969243,1.08567663150755,0.138486600565458,-0.0133100054342314,-0.404094224896192,-0.4227562718567
-11.57248848711,1.40674951273942,1.08388818968001,0.0378235191623053,0.0171901039760169,-0.439325988968229,-0.404823972129492
-10.6852545388744,1.35224442173526,1.06164078893072,-0.00934332783743075,0.0578762148803838,-0.38401529177609,-0.630747474822737
-11.7911142239868,1.41372952320552,1.06454055217335,0.183824896042796,-0.0277228897205318,-0.399529188436298,-0.32184997308474
-9.03304239642697,1.2736904823264,1.04387779487237,-0.164512322310343,0.0659502206167442,-0.302356452617319,-0.613089719159725
-11.6097851242528,1.47963543602678,1.08673622396805,0.15692328571661,-0.10963950192644,-0.485560711134288,-0.547361114699314
-13.8840766976012,1.54612573969492,1.09625065769718,0.391589051269137,-0.0847680960906309,-0.524329617859236,-0.761896942640342
-10.6676941793245,1.28433481644568,1.06208173506024,-0.0206567691824453,0.0901784679390775,-0.339734561216594,-0.467931832602034
-11.0068812420991,1.39748637269631,1.07248614147775,0.0493123429822884,-0.0212844243699784,-0.394575563123963,-0.712049807799911
-13.6638559838907,1.53340918802631,1.09387735822205,0.34328997638303,-0.0547750905607297,-0.518443034514434,-0.42126050090387
-9.87971057401749,1.34546848527823,1.07018757847414,-0.114606304128665,0.033336454430063,-0.378773772075927,-0.689645793177671
-12.7639637101433,1.47500648197144,1.10475852424126,0.264461097980695,-0.100232690216685,-0.476167323416778,-0.321948999738581
-11.1558876062219,1.40137366304803,1.10909683908236,-0.00916520604891877,-0.0531174887855556,-0.408476655160915,-0.28222821493593
-9.26937107777131,1.3016071482157,1.08299999397034,-0.197085527686424,0.0191944571573319,-0.336937901911641,-0.517060688360909
-9.53945746497834,1.26928778482252,1.0863214150327,-0.148571007982485,0.0237216319112301,-0.323115714144708,-0.904161607677483
-10.762858611268,1.37097820717557,1.08696078533697,0.0637280364288462,-0.0752471852121249,-0.382888840555883,-0.54066625137119
-11.5447514374052,1.4701112888819,1.08954900257591,0.0111669137101847,-0.0129127072469698,-0.49035308421075,-0.332330517501027
-11.4414285355528,1.39396847928795,1.07050439762247,0.199407470664412,-0.092898919619662,-0.382327857075601,-0.318783214537168
-10.151133517848,1.33574858853945,1.083900339608,-0.0878225879528792,0.00844526549486317,-0.380587175860803,-0.621455451738287
-14.9057036165972,1.63358777619202,1.10370786313292,0.485781740798478,-0.0969334950145635,-0.608705690050016,-0.462466630405383
-9.55061306477172,1.29634138114357,1.04876444502389,-0.103022120410091,0.0586691078522949,-0.325210302050188,-0.69288612690416
-11.757012287786,1.45073606823191,1.06481157293975,0.138906051330601,-0.0294614580543968,-0.434227184041091,-0.236470020452672
-11.8664816276076,1.38736051833927,1.11012348229376,0.181629411387682,-0.111398568264952,-0.392791433203561,-0.263852397811563
-11.8300882446309,1.41237437866693,1.09379790008486,0.168935733650821,-0.0700565226181182,-0.408722775875855,-0.402088802868197
-10.8516744944902,1.41013908954536,1.10255865004142,-0.0417610976448129,0.00532713876334109,-0.444163403181005,-0.591655666678637
-9.31856993108765,1.28873892931434,1.05747287330125,-0.145294261532799,0.048716922706267,-0.331059491676664,-0.650088973056618
-14.0727691236462,1.56004166238172,1.13546194608306,0.406129937776894,-0.180736441132477,-0.542879651576037,-0.230522070328661
-10.7554780958373,1.3030872996946,1.06646242609119,0.0560286908912156,0.00455681696197575,-0.335861056307498,-0.402484764538228
-11.0672888134915,1.44645023732377,1.11591470161441,0.00696329209999386,-0.0916138954533569,-0.46603885794314,-0.515327622971145
-11.9843338450718,1.38336633953858,1.07936304717857,0.300161775951023,-0.141264565364101,-0.366214343417567,-0.0981858497043876
-11.9132030906914,1.39329566339942,1.05953159530824,0.22524225508327,-0.0283358302637375,-0.378800665552143,-0.3340569779893
-10.1515590514219,1.28512834256872,1.08021578303402,-0.0639537616547779,0.0173949101317186,-0.322831706498854,-0.419241360583027
-12.6993140612619,1.48427861267741,1.09100893381486,0.227200594380491,-0.0424787139065018,-0.478807203567076,-0.105970560569544
-11.4221192669513,1.39286430712708,1.09470075092619,0.0942689029169419,-0.0416469013226595,-0.40259343752585,-0.559567471348033
-10.4478707634452,1.40740715731301,1.0810168603198,-0.134570630938219,0.00818280202958084,-0.423096456897996,-0.230341868232249
-11.2140301470508,1.36968432093836,1.09464555475342,0.0669159146525722,-0.0644936381288808,-0.407574954779569,-0.644640423806923
-12.3075728072296,1.49452071578146,1.11018918715235,0.144732448145077,-0.0822665677430918,-0.492102550342533,-0.243152068049537
-9.51702439661274,1.29904435733135,1.06681513828004,-0.129740348484355,0.0324391096668811,-0.327583340323256,-0.612886755111276
-9.5718345676702,1.26800051064393,1.05428674449506,-0.024202682265231,-0.0267437609697915,-0.293905769559362,-0.511456263610817
-10.1169726532985,1.28216187890782,1.08335414190258,-0.00449221105773043,-0.0501177932755313,-0.314924877406061,-0.405745796091209
-11.0006490386962,1.39648221152295,1.11515000722076,0.184547991435327,-0.256432765571496,-0.377222002306745,-0.131676434172184
-12.3488529108024,1.44324119855268,1.10625238871319,0.128899758348959,-0.00758336738229562,-0.47413534873312,-0.535279765178979
-8.94640430344877,1.3756407369745,1.09564107126255,-0.301171104200173,0.0266567764437864,-0.415693120092097,-0.822448788548378
-9.67659312274819,1.37205589259383,1.04132524892902,-0.00678659040214479,-0.0629737974754002,-0.344822924768167,-0.297838662415994
-12.2447847651978,1.43832422945551,1.0871879958982,0.141347117336441,-0.0511117404214174,-0.431191323556562,-0.0545074538836438
-11.8769535055965,1.47733951639175,1.11499182807959,0.0969126358174152,-0.142345078681723,-0.474687800446613,-0.14621306478378
-9.96480857478754,1.29761111632397,1.04322417349464,-0.0982304081217005,0.0936156828461927,-0.336856835457632,-0.73992559537501
-11.7548836278954,1.44215501394914,1.10528859510306,0.222740102609149,-0.191954742042865,-0.41626052692542,-0.18958433675817
-11.1408065665545,1.40776337219513,1.09269491513786,0.0658950242390313,-0.0629582506586596,-0.413822660328738,-0.498539758395118
-12.1230727061261,1.43838936864301,1.07948631724693,0.183872741274706,-0.0232110322853735,-0.43857898531174,-0.434036722980045
-11.3710568282265,1.37881846169886,1.08563321254781,0.133301567161525,-0.0670450584381587,-0.382650067629895,-0.340208912048405
-12.4821868681276,1.57926483910697,1.11677615698404,0.101363018844613,-0.0946176345728997,-0.575188177559978,-0.412821281753517
-9.51547033273774,1.25991754381079,1.06826292308751,-0.123289696712733,0.0387476636526161,-0.301269857304877,-0.547862029884602
-9.70405640904814,1.28358818278922,1.0574459160539,-0.104224137109906,0.0649306224717192,-0.328741289613452,-0.600232125586283
-7.84694242185147,1.26268470186096,1.08544346762146,-0.361986497187571,0.00601982180258668,-0.303359571442673,-0.661382237700362
-13.3482256712391,1.52726771272798,1.10916349597828,0.367599601154237,-0.16489753448181,-0.50744404205959,-0.282732491608159
-9.78430200526403,1.31218602173867,1.05529391095815,-0.0819674743575363,0.031743873833189,-0.341277357562106,-0.541180231653829
-10.024392879676,1.39699755537154,1.06410812275332,0.0437377149356783,-0.115642092929965,-0.359368994225869,-0.400621207932573
-15.791063839961,1.6802358290574,1.10363589860321,0.490198561576624,-0.0616517678757132,-0.662494404076667,-0.208357612382112
-11.4923877882053,1.37273519593867,1.12228581966951,0.157805163077481,-0.168257514218031,-0.379080599384564,-0.144038059554553
-9.6130736269015,1.31568893690678,1.10013851561757,-0.121989373039306,-0.0743460355200406,-0.351689022848484,-0.581619491767441
-15.0716036010614,1.64911795530824,1.16075449313808,0.436716376120138,-0.175111665883226,-0.655848938487667,-0.366650026468989
-9.85620607806392,1.26750710188248,1.05733090924236,-0.0529936389016476,0.0472442801079562,-0.306178005614327,-0.609819462661848
-11.4607345446527,1.35888779515531,1.08135375956981,0.154671250225232,-0.0656601560220565,-0.367925936312357,-0.239096940400479
-12.4878570208774,1.47553443408178,1.15601560913083,0.207156895035654,-0.211372567610841,-0.482755603702311,-0.1902712800804
-10.5658507001381,1.30587845670633,1.0536375257598,0.0309302747734789,0.0401576307996803,-0.327495245996758,-0.445120015198813
-8.31595186266192,1.29243167168384,1.05394477669814,-0.250879236696814,0.0330874747954419,-0.309649344781743,-0.694734931737457
-10.2717158099702,1.36618124870753,1.08404252199808,-0.0359904501364295,-0.0520466016709257,-0.390834389517426,-0.0554499447766929
-10.0967207692369,1.27733516742186,1.0596312866637,-0.026127453233534,0.0302291637369801,-0.306080263513462,-0.528066220221972
-8.57417703200461,1.23513392096513,1.04210523130149,-0.190281010795345,0.0535034798069333,-0.258562292982418,-0.605639997678194
-8.09143289824118,1.18760371611676,1.04233119179198,-0.25162023466724,0.0758267971873273,-0.241606162474808,-0.659382816958158
-11.4164582754166,1.47085519924737,1.11815727303047,0.0816075300570983,-0.151611714601005,-0.460956391530358,-0.364538529615013
-9.60618843070221,1.28731860990675,1.04261817281933,-0.00831721207559388,-0.0206166218182447,-0.304634896879982,-0.421150867780846
-13.5361647872824,1.51311025997615,1.08764982594516,0.374444683529866,-0.0763284067642731,-0.491293598268883,-0.29508880046648
-12.9099001799468,1.52239909141573,1.11133360729403,0.240200527076692,-0.0899872576119801,-0.519578915030192,-0.498632660988703
-9.14852241866295,1.27300660302481,1.05766352041049,-0.156762311583587,0.0450011758259661,-0.314400283783242,-0.693269379030191
-10.198989740956,1.37308202002995,1.08554676108112,0.00937506461230352,-0.105016291789755,-0.386401424082981,-0.444821130259074
-12.7538486576189,1.49742124765896,1.10096075620708,0.224685135947072,-0.0594926417157369,-0.49698906430972,-0.435861849733752
-13.7318247864607,1.57977285378287,1.11338628703321,0.330146633888024,-0.162893925212584,-0.556320471893861,-0.183626354772308
-10.1166305094571,1.27190275774015,1.07706320736669,-0.0419111867548398,0.00723809039034298,-0.315102207376386,-0.47776880931747
-13.5828654766125,1.55549638754806,1.07667901068384,0.43135408204479,-0.124550543180056,-0.514438019899445,-0.352097421418458
-11.7233193886347,1.41853684660516,1.12048817865495,0.105849392230317,-0.100944510478814,-0.440345059821922,-0.267124314626044
-10.2367054768782,1.41549025014988,1.07073363489558,-0.0480716954838299,-0.0210522206834552,-0.429592470546073,-0.645835668054947
-9.70456035004869,1.31510282428307,1.03429055377038,-0.0185372973686382,-0.0174679307624197,-0.321245596167973,-0.539770242160985
-9.58943423168582,1.35310466799794,1.05086267365184,-0.135024807171574,0.0214197058482833,-0.359923217103782,-0.601992605440748
-9.30788480140489,1.30188448080302,1.05198106363626,-0.147165224621382,0.0538252054573683,-0.329264142431898,-0.604712602970431
-11.3375255555835,1.43386379972678,1.08095072044248,0.126671703417374,-0.08612411980801,-0.415623837230664,-0.554079360168672
-13.559264298445,1.51525792359585,1.11201514864916,0.341697299877398,-0.104475199083004,-0.511641720089393,-0.343254783450494
-11.4339372645752,1.43396137005144,1.09098127135643,0.0421813029121283,-0.00433256504961405,-0.445289064782087,-0.530440648937851
-12.2839947350044,1.41373745614779,1.07193819895656,0.220689181187672,-0.00437460285244029,-0.410033826426587,-0.441049361330194
-10.0083440435937,1.24863189290486,1.04678295344245,0.0532412361097462,-0.0196839183907222,-0.26089085311093,-0.295849404578418
-11.118006750341,1.41024440918892,1.09957600629348,0.0998984045760926,-0.123949000346212,-0.417647043938323,-0.357505150039827
-12.535580038105,1.554870091548,1.15503997983683,0.198374864280989,-0.2300356299006,-0.56523525933563,-0.452851897617272
-12.768885934615,1.50005162992992,1.0927152187786,0.265102868088125,-0.0552596403184928,-0.490600255898041,-0.410224376555286
-11.8318056837017,1.42092020900752,1.09088952607081,0.167245704536096,-0.0718448685841163,-0.428400421894062,-0.397073422021629
-13.6150404221233,1.55960593788486,1.14393248261584,0.350829611124873,-0.210722953499833,-0.54135749906274,-0.273275685214518
-8.87844793053685,1.3291380350018,1.07775061111066,-0.166916349790639,-0.0627522972443726,-0.352967498343265,-0.610175777595725
-11.2266794595604,1.39682845722888,1.10417910153416,-0.00306337158911426,-0.0363862429169502,-0.430364140225707,-0.223148089312678
-10.2632254942746,1.28966841410781,1.05880661503721,-0.0154871007609247,0.0390364535195031,-0.315438041476285,-0.452163175034336
-10.9651992844647,1.38536095128065,1.08329413494357,0.0279422836096322,-0.00591514938507411,-0.409540123953047,-0.490941607480746
-10.9633667494887,1.351268954126,1.03315435509849,0.163528267432171,-0.00724783667896014,-0.328442499523008,-0.408789055925531
-10.8750142477484,1.38554399219075,1.07780192330524,0.0187477954310473,-0.00512868431848649,-0.411008579265658,-0.524125819539422
-12.4596771319714,1.54748599997602,1.09661921494471,0.175928583483466,-0.064058414809272,-0.534709841054094,-0.584150599226523
-10.1597686799951,1.33615748506374,1.06830415525664,-0.0602860054934541,0.0276156519217549,-0.372857099802967,-0.634987646144567
-11.9422925146948,1.44755197573281,1.06190559588314,0.166781379749739,-0.0232765280224192,-0.446610700036636,-0.266124763868983
-12.5235007159931,1.46573018601356,1.1128140774968,0.262478819677504,-0.138202157828661,-0.45560960066121,-0.32239596634102
-11.7019730289551,1.4477051975346,1.12834319907778,0.115268633999159,-0.140925447760661,-0.471464558050017,-0.399449400535387
-13.5202786690037,1.43395609504907,1.05563307752549,0.376628840428411,0.00321116949691256,-0.43191596443001,-0.262686914663524
-13.3724545468749,1.5122647461243,1.09298549934212,0.317403484720551,-0.0551488848307705,-0.498083148249243,-0.351338744610764
-11.9410517512919,1.47333970171132,1.08255775019218,0.0800897004366939,0.0282508663406679,-0.494785524940425,-0.656430341036075
-11.7622781595052,1.391365087365,1.07806134532262,0.198273795227533,-0.0669094880809308,-0.376956728740467,-0.306897462155997
-12.1208101113075,1.5310305356001,1.11440055354171,0.188192270689832,-0.169776988593009,-0.530693581737895,-0.452364195700823
-10.1682138468274,1.3688107436875,1.0817474928891,-0.128535160007532,-0.000356901824790313,-0.392422748958493,-0.335046631276705
-10.2399004515131,1.38107499722868,1.08236056380924,-0.0757385648317961,0.00388110801619459,-0.41716936399899,-0.705112604825351
-12.0803096459908,1.41533888651818,1.08306486371016,0.14694373194633,0.00904039697616818,-0.437189471569945,-0.480081360860033
-10.4341950193661,1.39134660587606,1.11084285877009,-0.0844340280563368,-0.0870175960470708,-0.423822881807752,0.226127767179419
-11.0603394903845,1.3942614008601,1.09426547352322,0.0524250561183389,-0.0550369010137745,-0.41538155608099,-0.477075956189732
-13.5480493233256,1.55559361338809,1.09186898943303,0.331010790154187,-0.0606009290358657,-0.532590479099848,-0.439184797884051
-12.2433133165889,1.4564396683353,1.10754758777699,0.228041810635235,-0.132984786607326,-0.450067116203394,-0.287480263641254
-10.0719712480567,1.33540817599466,1.05763681744613,-0.0942982148556055,0.0751351716358603,-0.374768635894767,-0.689174867230586
-10.1832562169432,1.30624425987957,1.0765820172406,-0.0414205991412819,0.0029148744990446,-0.336450033011104,-0.567962415665465
-10.5627469280009,1.35751188705568,1.07966099559535,-0.000404086057042327,-0.0130259703285659,-0.379143432243051,-0.495344868246922
-10.775703963016,1.33982200610043,1.08877734894852,-0.0328350110602667,0.037561812221235,-0.375741818898185,-0.581003551736726
-11.7060406468086,1.46442903389257,1.08781116304098,0.123534156802911,-0.100368165838949,-0.449338870020202,-0.0217294313607918
-11.8388765801088,1.33869544874649,1.05692666879529,0.13866685170506,0.0274679984192947,-0.327892593970027,-0.0254174244768544
-12.0862906451471,1.42113791945914,1.10373383993792,0.169799327060035,-0.0775828671934127,-0.438969953454974,-0.281848662840437
-10.6420893257808,1.37647473709981,1.09908344323277,-0.0404868949737119,-0.0159055821440559,-0.40970241980329,-0.588568603848216
-11.3301709777371,1.36141542515171,1.08376062379606,0.126875678354763,-0.0503591274201198,-0.354782608811811,-0.348490418045886
-12.3077747704303,1.46853847029383,1.09782141271154,0.205899101207153,-0.0858410200988172,-0.465803419058157,-0.37448698909851
-9.19900133759566,1.31369855461764,1.07176652987738,-0.135213811009453,-0.0382063212496994,-0.338348082012364,-0.799818413245564
-10.217693690713,1.31312226927852,1.05941138767764,-0.0723798603058528,0.0764985575829335,-0.351334968744637,-0.613563012274595
-11.3028698335754,1.4083259444155,1.10987252368695,0.111315451364002,-0.131149394125788,-0.423628518464001,-0.365232048373828
-9.45510655380097,1.21756460521743,1.0437741194465,-0.0835859880890647,0.0346824418122597,-0.244876871707157,-0.28964879549478
-14.6169974555846,1.55077046739486,1.12623436905053,0.441290142929814,-0.126721876681851,-0.532582880021893,0.0713123403328972
-12.0160799706372,1.4400783910566,1.08619705585283,0.162256793017857,-0.0380453336891351,-0.447949102194891,-0.509353177766964
-10.7491146820273,1.37389047392423,1.13397077157597,0.0765065411725131,-0.231682926462415,-0.389298896228462,-0.154098234406758
-9.96411256512748,1.32330532390624,1.08933684487315,-0.0654572723658885,-0.0408741545722221,-0.345015969485886,-0.469605630169805
-10.688192607634,1.3885407719337,1.09915089542553,-0.015696626240047,-0.0774167045592612,-0.40821123681024,-0.266612733462413
-10.9184538000242,1.38158646147624,1.0955961152444,-0.0234003247425331,-0.0667885908116366,-0.413110166472301,0.224146422264765
-12.2177862140341,1.41591634950108,1.06635483516443,0.250501432066092,-0.0384158951063061,-0.406093876939139,-0.342850081836238
-9.91445548635692,1.38742960964899,1.05526778455553,-0.0523804102525276,-0.0014401423204803,-0.38507912832861,-0.392440889937095
-11.4607987601969,1.3685628668124,1.05859157210719,0.19104215273581,-0.0377097134593595,-0.354212254309282,-0.355154983909086
-10.3749543044381,1.31291631001051,1.07167364073437,-0.0932253415619496,0.0204284299747952,-0.352970956288678,0.149284821093935
-12.7760999574404,1.47271527156322,1.11970566955368,0.300392046558425,-0.177531526096826,-0.461972289279032,-0.147665558580555
-11.0003891857911,1.41833941429137,1.0954540697036,-0.0307687100642728,0.0173424027071238,-0.448466394127731,-0.743395673900863
-10.7403156094726,1.36818798671098,1.0696778508449,0.0679830065161347,-0.0397112547870364,-0.36325803335462,-0.432916587203
-10.2460179779117,1.32849827712018,1.09168370570398,-0.0616440884377741,-0.0152848903399962,-0.353050240433984,-0.484854345942929
-11.6650142638174,1.45653677146638,1.11040405214365,0.119623993378094,-0.108932992981523,-0.464478650781824,-0.468364199281899
-12.1209648178364,1.52252709802354,1.1233300900249,0.115406210164975,-0.149250548126951,-0.521441213868339,0.0198680833628445
-10.8268888053847,1.44007162205254,1.09184064298341,-0.0636439939072269,-0.0423113444906422,-0.441977527003336,-0.407107024141504
-10.8389924768609,1.41038563767884,1.10287425072007,-0.0350176873457814,-0.0244455913277382,-0.435290237768008,-0.603457253964594
-10.750989834041,1.31878320492942,1.05309582620133,0.0813328327044829,0.011694439865302,-0.335914043215567,-0.436308953499294
-11.233078238063,1.46911046582982,1.07314656301496,0.0552074062721277,-0.0075722179598896,-0.466708810159453,-0.771218805440763
-12.7316038700468,1.4277902522826,1.07690401117251,0.275326708235088,-0.0246470484198456,-0.429579719300564,-0.316863328390677
-10.6483378629661,1.34788558693552,1.04930780098236,0.0607556661744689,0.0151828855609196,-0.354659873170807,-0.492668629305415
-7.04450964305503,1.1190257806706,1.07088866778072,-0.357623362335264,-0.0157531913676434,-0.183113897464303,-0.426717863024666
-10.4639715500462,1.34105540355577,1.11784426708559,0.00770710246567046,-0.107632067951327,-0.370215031275919,-0.37628907721289
-11.9313060365519,1.42183527807803,1.0958103795121,0.0840358584059139,-0.0236977528203989,-0.438866379238468,-0.444830356624952
-10.6247951102385,1.35286721734997,1.07406751202639,-0.053836101426794,0.0688548964536427,-0.392044820045834,-0.655196944455303
-12.1267542536391,1.40081209108509,1.08504264417295,0.264426147252508,-0.0945260752842357,-0.375841036410027,-0.196142794343862
-10.6281100899365,1.29782030366912,1.0693682773468,-0.0145288765081382,0.0600191494893325,-0.337869856395801,-0.491790535589727
-11.948196491822,1.40135927915817,1.08752245316745,0.138585931434597,-0.0101757493886223,-0.422238927622378,-0.396207262248589
-13.8617418628145,1.48947315309567,1.08938301312955,0.412895210418454,-0.0625539633702685,-0.478672870249055,-0.340422522838341
-11.836466069922,1.3983212469285,1.09005591429185,0.177179311301629,-0.0649337344124167,-0.394369372833251,-0.337143636924895
-11.7133689134293,1.39001041520809,1.10993797801637,0.166925511585904,-0.11237660668861,-0.398191592153537,-0.347279393476321
-10.7356328191321,1.35625380249753,1.10097376437996,0.0117736285668675,-0.0567624252887098,-0.370949721186865,-0.454231947899596
-11.7850987792502,1.39604563920657,1.08446800161323,0.111937603068935,0.00588444966355965,-0.418509251097095,-0.435478843988017
-10.9702358873331,1.4329216858182,1.0784581636184,0.0308987129389821,-0.0174571523250613,-0.430223623893865,-0.645117994119525
-8.60486608772617,1.27526050059045,1.04262503162263,-0.176952497541706,0.0830314910113364,-0.309048343231234,-0.843980463130631
-11.2078828827814,1.36153980916348,1.07168545296493,0.0969379647835352,-0.00137575262871533,-0.376420851340745,-0.495401054516339
-11.8766410593762,1.38888244639759,1.07749679927316,0.134674632421596,-0.0460229324735763,-0.382842831689901,0.100665794132621
-9.80835276087179,1.30567457070417,1.06529930547174,-0.122015402587549,0.0541992991419507,-0.341373453209003,-0.484240302192177
-13.0374171694054,1.50471006709341,1.09856976704654,0.283901948958865,-0.0754229186311454,-0.489901688870365,-0.385344021102286
-13.8942416790607,1.69922887871917,1.10184497225581,0.293755953614613,-0.10323203423289,-0.675384020894099,-0.382404716086698
-13.0375547226258,1.50450833457081,1.09535118678748,0.317953327963139,-0.110239309733976,-0.480033362333163,-0.301387236530199
-8.56191660498184,1.26071373456639,1.04521146269794,-0.272640690987265,0.0769080093994256,-0.298239969088097,-0.253107885306999
-12.8169871579006,1.48448716460496,1.10492518788955,0.298847221025805,-0.135427040185789,-0.477015869697454,-0.276851176853573
-12.1337827526346,1.46629486435072,1.13210819506227,0.201053914041055,-0.189343152205562,-0.459926980978888,-0.203152794130577
-13.8984772939827,1.57736245592316,1.11695562052829,0.355594093160515,-0.106109499942169,-0.56365612954637,-0.452698886505037
-10.604578845512,1.42257029374466,1.0743360211381,-0.105071598249701,0.0146882697598898,-0.431805568339618,-0.257043873651464
-9.7250729158304,1.26543183422291,1.10832901480295,-0.0612295372297696,-0.104220160802375,-0.30170403015801,-0.397525486346449
-13.0698309665309,1.53488538303085,1.10454865056503,0.146878662159492,-0.0485637809394704,-0.533639699865133,-0.0803189784033479
-11.5900669054595,1.4434281905658,1.11090909353152,0.071638508518524,-0.0747434736425918,-0.446878785590002,-0.299218981984935
-10.7350718029723,1.3672820637413,1.05148562865111,-0.00240306117495738,0.0337286208998976,-0.374481058998555,-0.183082017788902
-10.7589241551508,1.34309905365787,1.10721499699123,0.0221802245364957,-0.075692571904759,-0.375824385508797,-0.407815148672078
-9.03028205183312,1.2951401062698,1.06966698120805,-0.194624973563917,0.0451765991278026,-0.330113016887002,-0.411039731792762
-12.1042520570589,1.46953929828883,1.09688187967844,0.0853298462948478,0.00176417187511163,-0.477409974683986,-0.200474043718071
-14.3585793482059,1.55819453714109,1.12716959524341,0.401534677533884,-0.14406120088276,-0.570492275961084,-0.0612378112523367
-14.4198920133855,1.56286863692896,1.1009374052818,0.473474937889848,-0.110867086929204,-0.538224427310871,-0.324273535024633
-13.3684974151313,1.50100799451266,1.12097722981902,0.266802262003811,-0.0630577245284484,-0.516051468594774,-0.512067064682098
-9.77338386447344,1.30403079914437,1.09417152384308,-0.0755481724026241,-0.0653639990407445,-0.328718114562639,-0.382298296588931
-10.3145180758118,1.33794883963254,1.07418167137123,0.000487115065619936,-0.0315423356490732,-0.365373246987405,-0.482057707915418
-10.5996244160101,1.33932134634701,1.11036494256559,-0.0403123836022926,-0.0323250254811076,-0.375797460966429,-0.655744874068432
-12.5878590572996,1.54864482286836,1.1175605054832,0.123880679162266,-0.0403485220301708,-0.552093813292705,-0.387573227639374
-10.7459752830189,1.33728795994237,1.0725260328812,0.0987208619525415,-0.0642628859286584,-0.355975703712578,-0.405004399445291
-11.4068706864007,1.47065559603295,1.1203184215676,0.0365920513726354,-0.0860613662403022,-0.507071935472061,-0.717329970838917
-9.96416451554241,1.40321514015,1.08088554049882,-0.184869508110956,0.0617072727917967,-0.452272410953148,-0.429853387701107
-11.6432335160026,1.38681887945141,1.04713365006577,0.196500300648005,-0.0040372527840882,-0.372393979661616,-0.34811985840419
-9.80542405941488,1.29715627623599,1.10007779085356,-0.095822719953998,-0.064748638141607,-0.32526601702901,-0.685910715250534
-10.9017767410303,1.42459349739898,1.08129391815138,-0.028062083939542,0.0261290520739312,-0.453382242829138,-0.688957374207539
-9.48933353639752,1.27355014217032,1.05834732299192,-0.122472357183302,0.0528211149196928,-0.311264480625325,-0.607293344428505
-8.35306615485986,1.2843352109274,1.06692941052177,-0.26505593269069,0.00264105030961699,-0.308195759686642,-0.394447195261132
-9.69767189320416,1.25496940569899,1.07901334433548,-0.198446667875927,0.0537085588430449,-0.314262391120044,-0.331777391120381
-12.0128045610819,1.38465586437946,1.07936718226945,0.243264452181334,-0.0772294530912267,-0.375061779951884,-0.281918874808668
-12.8378880012863,1.45093479373263,1.12707807410661,0.208261250031446,-0.0742533048325407,-0.463338293057369,-0.332525319944755
-9.70868841160486,1.2413890542609,1.05281634777871,-0.0249428429430735,0.0146204575768824,-0.265314971292091,-0.414193407914616
-9.54766869254499,1.38121321301101,1.08979800460807,-0.127676573286089,-0.0818004852597148,-0.388131547761285,-0.484362984558047
-12.0236174590875,1.44861443788517,1.10943948652614,0.0921587368731738,-0.0211862029133198,-0.467633538135615,-0.471991653172024
